id,word_id,form_type,position,accented
101954,5343,verb_gerund_past,2,выдвинувши
101955,5345,verb_gerund_present,1,знако'мясь
101956,5345,verb_gerund_past,1,знако'мившись
101957,5347,verb_gerund_present,1,ве'шая
101958,5347,verb_gerund_past,1,ве'шав
101959,5347,verb_gerund_past,2,вешавши
101960,5349,verb_gerund_past,1,восприня'в
101961,5349,verb_gerund_past,2,воспринявши
101962,5350,verb_gerund_present,1,остана'вливая
101963,5350,verb_gerund_past,1,остана'вливав
101964,5350,verb_gerund_past,2,останавливавши
101965,5353,verb_gerund_past,1,пронёсшись
101966,5353,verb_gerund_past,2,пронеся'сь
101967,5356,verb_gerund_present,1,выгля'дывая
101968,5356,verb_gerund_past,1,выглядывав
101969,5356,verb_gerund_past,2,выглядывавши
101970,5357,verb_gerund_present,1,пыла'я
101971,5357,verb_gerund_past,1,пылав
101972,5357,verb_gerund_past,2,пылавши
101973,5360,verb_gerund_past,1,жёгши
101974,5362,verb_gerund_past,1,присоедини'вшись
101975,5362,verb_gerund_past,2,присоединя'сь
101976,5364,verb_gerund_present,1,выезжа'я
101977,5364,verb_gerund_past,1,выезжа'в
101978,5364,verb_gerund_past,2,выезжавши
101979,5366,verb_gerund_present,1,трево'жа
101980,5366,verb_gerund_past,1,трево'жив
101981,5366,verb_gerund_past,2,тревоживши
101982,5373,verb_gerund_past,1,склони'в
101983,5373,verb_gerund_past,2,склонивши
101984,5373,verb_gerund_past,3,склоня'
101985,5374,verb_gerund_past,1,отби'в
101986,5374,verb_gerund_past,2,отбивши
101987,5377,verb_gerund_past,1,дое'хав
101988,5377,verb_gerund_past,2,доехавши
101989,5378,verb_gerund_present,1,копа'я
101990,5378,verb_gerund_past,1,копа'в
101991,5378,verb_gerund_past,2,копавши
101992,5382,verb_gerund_present,1,вска'кивая
101993,5382,verb_gerund_past,1,вскакивав
101994,5382,verb_gerund_past,2,вскакивавши
101995,5387,verb_gerund_present,1,спуска'я
101996,5387,verb_gerund_past,1,спускав
101997,5387,verb_gerund_past,2,спускавши
101998,5392,verb_gerund_present,1,выделя'я
101999,5392,verb_gerund_past,1,выделяв
102000,5392,verb_gerund_past,2,выделявши
102001,5395,verb_gerund_present,1,направля'я
102002,5395,verb_gerund_past,1,направляв
102003,5395,verb_gerund_past,2,направлявши
102004,5396,verb_gerund_present,1,бредя
102005,5396,verb_gerund_past,1,брёдши
102006,5397,verb_gerund_past,1,изво'лив
102007,5397,verb_gerund_past,2,изволивши
102008,5403,verb_gerund_present,1,отража'ясь
102009,5403,verb_gerund_past,1,отражавшись
102010,5405,verb_gerund_present,1,дви'гая
102011,5405,verb_gerund_past,1,дви'гав
102012,5405,verb_gerund_past,2,двигавши
102013,5407,verb_gerund_past,1,осты'в
102014,5407,verb_gerund_past,2,остывши
102015,5411,verb_gerund_present,1,озира'ясь
102016,5411,verb_gerund_past,1,озиравшись
102017,5414,verb_gerund_present,1,не'рвничая
102018,5414,verb_gerund_past,1,нервничав
102019,5414,verb_gerund_past,2,нервничавши
102020,5418,verb_gerund_past,1,позабы'в
102021,5418,verb_gerund_past,2,позабывши
102022,5419,verb_gerund_present,1,суетя'сь
102023,5419,verb_gerund_past,1,суетившись
102024,5421,verb_gerund_past,1,нащу'пав
102025,5421,verb_gerund_past,2,нащупавши
102026,5425,verb_gerund_past,1,поби'в
102027,5425,verb_gerund_past,2,побивши
102028,5427,verb_gerund_past,1,пролете'в
102029,5427,verb_gerund_past,2,пролетевши
102030,5433,verb_gerund_present,1,протека'я
102031,5433,verb_gerund_past,1,протекав
102032,5433,verb_gerund_past,2,протекавши
102033,5438,verb_gerund_past,1,ли'в
102034,5438,verb_gerund_past,2,ливши
102035,5441,verb_gerund_past,1,осуди'в
102036,5441,verb_gerund_past,2,осудивши
102037,5445,verb_gerund_past,1,рискну'в
102038,5445,verb_gerund_past,2,рискнувши
102039,5449,verb_gerund_past,1,отосла'в
102040,5449,verb_gerund_past,2,отославши
102041,5450,verb_gerund_present,1,продава'ясь
102042,5450,verb_gerund_past,1,продававшись
102043,5455,verb_gerund_past,1,прекрати'вшись
102044,5458,verb_gerund_present,1,по'ртя
102045,5458,verb_gerund_past,1,портив
102046,5458,verb_gerund_past,2,портивши
102047,5467,verb_gerund_past,1,хмы'кнув
102048,5467,verb_gerund_past,2,хмыкнувши
102049,5469,verb_gerund_present,1,отделя'я
102050,5469,verb_gerund_past,1,отделя'в
102051,5469,verb_gerund_past,2,отделявши
102052,5472,verb_gerund_present,1,заслу'живая
102053,5472,verb_gerund_past,1,заслуживав
102054,5472,verb_gerund_past,2,заслуживавши
102055,5478,verb_gerund_past,1,заде'в
102056,5478,verb_gerund_past,2,задевши
102057,5480,verb_gerund_past,1,въе'хав
102058,5480,verb_gerund_past,2,въехавши
102059,5481,verb_gerund_present,1,соблюда'я
102060,5481,verb_gerund_past,1,соблюдав
102061,5481,verb_gerund_past,2,соблюдавши
102062,5485,verb_gerund_present,1,возвыша'ясь
102063,5485,verb_gerund_past,1,возвышавшись
102064,5486,verb_gerund_present,1,издава'я
102065,5486,verb_gerund_past,1,издавав
102066,5486,verb_gerund_past,2,издававши
102067,5494,verb_gerund_present,1,растя'
102068,5494,verb_gerund_past,1,расти'в
102069,5494,verb_gerund_past,2,растивши
102070,5498,verb_gerund_past,1,наки'нув
102071,5498,verb_gerund_past,2,накинувши
102072,5499,verb_gerund_present,1,привозя'
102073,5499,verb_gerund_past,1,привозив
102074,5499,verb_gerund_past,2,привозивши
102075,5500,verb_gerund_present,1,удивля'я
102076,5500,verb_gerund_past,1,удивля'в
102077,5500,verb_gerund_past,2,удивлявши
102078,5506,verb_gerund_past,1,пересла'в
102079,5506,verb_gerund_past,2,переславши
102080,5510,verb_gerund_past,1,окли'кнув
102081,5510,verb_gerund_past,2,окликнувши
102082,5512,verb_gerund_past,1,преда'в
102083,5512,verb_gerund_past,2,предавши
102084,5515,verb_gerund_present,1,царя'
102085,5515,verb_gerund_past,1,царив
102086,5515,verb_gerund_past,2,царивши
102087,5516,verb_gerund_present,1,обижа'я
102088,5516,verb_gerund_past,1,обижав
102089,5516,verb_gerund_past,2,обижавши
102090,5520,verb_gerund_past,1,улёгшись
102091,5522,verb_gerund_past,1,разброса'в
102092,5522,verb_gerund_past,2,разбросавши
102093,5523,verb_gerund_present,1,осужда'я
102094,5523,verb_gerund_past,1,осуждав
102095,5523,verb_gerund_past,2,осуждавши
102096,5525,verb_gerund_past,1,закры'вшись
102097,5533,verb_gerund_present,1,замира'я
102098,5533,verb_gerund_past,1,замирав
102099,5533,verb_gerund_past,2,замиравши
102100,5541,verb_gerund_present,1,сходя'сь
102101,5541,verb_gerund_past,1,сходившись
102102,5543,verb_gerund_present,1,осуществля'ясь
102103,5543,verb_gerund_past,1,осуществлявшись
102104,5544,verb_gerund_present,1,влия'я
102105,5544,verb_gerund_past,1,влияв
102106,5544,verb_gerund_past,2,влиявши
102107,5548,verb_gerund_past,1,отрави'в
102108,5548,verb_gerund_past,2,отравивши
102109,5557,verb_gerund_past,1,срабо'тав
102110,5557,verb_gerund_past,2,сработавши
102111,5560,verb_gerund_present,1,вы'говоря
102112,5560,verb_gerund_past,1,вы'говорив
102113,5560,verb_gerund_past,2,выговоривши
102114,5561,verb_gerund_present,1,сознава'я
102115,5561,verb_gerund_past,1,сознавав
102116,5561,verb_gerund_past,2,сознававши
102117,5562,verb_gerund_present,1,мига'я
102118,5562,verb_gerund_past,1,мигав
102119,5562,verb_gerund_past,2,мигавши
102120,5576,verb_gerund_present,1,подбира'я
102121,5576,verb_gerund_past,1,подбирав
102122,5576,verb_gerund_past,2,подбиравши
102123,5579,verb_gerund_present,1,ликвиди'руя
102124,5579,verb_gerund_past,1,ликвиди'ровав
102125,5579,verb_gerund_past,2,ликвидировавши
102126,5583,verb_gerund_present,1,поблёскивая
102127,5583,verb_gerund_past,1,поблескивав
102128,5583,verb_gerund_past,2,поблескивавши
102129,5586,verb_gerund_present,1,вообразя'
102130,5586,verb_gerund_past,1,вообрази'в
102131,5586,verb_gerund_past,2,вообразивши
102132,5589,verb_gerund_past,1,сби'вшись
102133,5590,verb_gerund_past,1,досла'в
102134,5590,verb_gerund_past,2,дославши
102135,5591,verb_gerund_past,1,заки'нув
102136,5591,verb_gerund_past,2,закинувши
102137,5595,verb_gerund_present,1,совпада'я
102138,5595,verb_gerund_past,1,совпадав
102139,5595,verb_gerund_past,2,совпадавши
102140,5597,verb_gerund_present,1,свистя'
102141,5597,verb_gerund_past,1,свисте'в
102142,5597,verb_gerund_past,2,свистевши
102143,5602,verb_gerund_past,1,завопи'в
102144,5602,verb_gerund_past,2,завопивши
102145,5603,verb_gerund_past,1,посме'в
102146,5603,verb_gerund_past,2,посмевши
102147,5604,verb_gerund_past,1,посмея'вшись
102148,5605,verb_gerund_past,1,погаси'в
102149,5605,verb_gerund_past,2,погасивши
102150,5607,verb_gerund_present,1,пригова'ривая
102151,5607,verb_gerund_past,1,приговаривав
102152,5607,verb_gerund_past,2,приговаривавши
102153,5609,verb_gerund_present,1,упомина'я
102154,5609,verb_gerund_past,1,упомина'в
102155,5609,verb_gerund_past,2,упоминавши
102156,5615,verb_gerund_past,1,вспо'мнившись
102157,5615,verb_gerund_past,2,вспо'мнясь
102158,5616,verb_gerund_present,1,охва'тывая
102159,5616,verb_gerund_past,1,охватывав
102160,5616,verb_gerund_past,2,охватывавши
102161,5618,verb_gerund_present,1,беле'я
102162,5618,verb_gerund_past,1,белев
102163,5618,verb_gerund_past,2,белевши
102164,5619,verb_gerund_past,1,дожи'в
102165,5619,verb_gerund_past,2,доживши
102166,5630,verb_gerund_present,1,дёргаясь
102167,5630,verb_gerund_past,1,дёргавшись
102168,5634,verb_gerund_present,1,шурша'
102169,5634,verb_gerund_past,1,шуршав
102170,5634,verb_gerund_past,2,шуршавши
102171,5649,verb_gerund_past,1,повы'сив
102172,5649,verb_gerund_past,2,повысивши
102173,5651,verb_gerund_past,1,сочини'в
102174,5651,verb_gerund_past,2,сочинивши
102175,5651,verb_gerund_past,3,сочиня'
102176,5654,verb_gerund_past,1,погуби'в
102177,5654,verb_gerund_past,2,погубивши
102178,5657,verb_gerund_present,1,даря'
102179,5657,verb_gerund_past,1,дари'в
102180,5657,verb_gerund_past,2,даривши
102181,5658,verb_gerund_past,1,захло'пнув
102182,5658,verb_gerund_past,2,захлопнувши
102183,5667,verb_gerund_present,1,гре'я
102184,5667,verb_gerund_past,1,гре'в
102185,5667,verb_gerund_past,2,гревши
102186,5669,verb_gerund_present,1,ша'ря
102187,5669,verb_gerund_past,1,ша'рив
102188,5669,verb_gerund_past,2,шаривши
102189,5670,verb_gerund_present,1,намерева'ясь
102190,5670,verb_gerund_past,1,намеревавшись
102191,5671,verb_gerund_present,1,гада'я
102192,5671,verb_gerund_past,1,гада'в
102193,5671,verb_gerund_past,2,гадавши
102194,5677,verb_gerund_past,1,похи'тив
102195,5677,verb_gerund_past,2,похитивши
102196,5682,verb_gerund_past,1,предпочтя'
102197,5683,verb_gerund_present,1,красне'я
102198,5683,verb_gerund_past,1,краснев
102199,5683,verb_gerund_past,2,красневши
102200,5685,verb_gerund_past,1,уткну'вшись
102201,5686,verb_gerund_past,1,ухвати'вшись
102202,5686,verb_gerund_past,2,ухватя'сь
102203,5690,verb_gerund_past,1,погрузи'вшись
102204,5696,verb_gerund_present,1,сра'внивая
102205,5696,verb_gerund_past,1,сра'внивав
102206,5696,verb_gerund_past,2,сравнивавши
102207,5697,verb_gerund_past,1,ски'нув
102208,5697,verb_gerund_past,2,скинувши
102209,5698,verb_gerund_past,1,нала'див
102210,5698,verb_gerund_past,2,наладивши
102211,5703,verb_gerund_past,1,испра'вив
102212,5703,verb_gerund_past,2,исправивши
102213,5704,verb_gerund_past,1,дёрнувшись
102214,5705,verb_gerund_past,1,зашага'в
102215,5705,verb_gerund_past,2,зашагавши
102216,5710,verb_gerund_past,1,вы'мыв
102217,5710,verb_gerund_past,2,вымывши
102218,5724,verb_gerund_past,1,порва'в
102219,5724,verb_gerund_past,2,порвавши
102220,5725,verb_gerund_present,1,раскрыва'я
102221,5725,verb_gerund_past,1,раскрыва'в
102222,5725,verb_gerund_past,2,раскрывавши
102223,5726,verb_gerund_present,1,намека'я
102224,5726,verb_gerund_past,1,намекав
102225,5726,verb_gerund_past,2,намекавши
102226,5727,verb_gerund_present,1,прибега'я
102227,5727,verb_gerund_past,1,прибегав
102228,5727,verb_gerund_past,2,прибегавши
102229,5728,verb_gerund_present,1,освеща'я
102230,5728,verb_gerund_past,1,освещав
102231,5728,verb_gerund_past,2,освещавши
102232,5730,verb_gerund_present,1,целу'ясь
102233,5730,verb_gerund_past,1,целова'вшись
102234,5734,verb_gerund_past,1,жа'ждав
102235,5734,verb_gerund_past,2,жаждавши
102236,5739,verb_gerund_present,1,издева'ясь
102237,5739,verb_gerund_past,1,издева'вшись
102238,5741,verb_gerund_past,1,усади'в
102239,5741,verb_gerund_past,2,усадивши
102240,5746,verb_gerund_present,1,теря'ясь
102241,5746,verb_gerund_past,1,терявшись
102242,5749,verb_gerund_past,1,отмахну'вшись
102243,5750,verb_gerund_present,1,пу'тая
102244,5750,verb_gerund_past,1,пу'тав
102245,5750,verb_gerund_past,2,путавши
102246,5754,verb_gerund_past,1,укры'вшись
102247,5760,verb_gerund_present,1,похваля'
102248,5760,verb_gerund_past,1,похвали'в
102249,5760,verb_gerund_past,2,похваливши
102250,5763,verb_gerund_present,1,обстоя'
102251,5763,verb_gerund_past,1,обстояв
102252,5763,verb_gerund_past,2,обстоявши
102253,5764,verb_gerund_present,1,развива'я
102254,5764,verb_gerund_past,1,развивав
102255,5764,verb_gerund_past,2,развивавши
102256,5765,verb_gerund_past,1,набра'вшись
102257,5774,verb_gerund_present,1,уха'живая
102258,5774,verb_gerund_past,1,уха'живав
102259,5774,verb_gerund_past,2,ухаживавши
102260,5775,verb_gerund_past,1,обвини'в
102261,5775,verb_gerund_past,2,обвинивши
102262,5775,verb_gerund_past,3,обвиня'
102263,5778,verb_gerund_past,1,проби'вшись
102264,5779,verb_gerund_past,1,навали'вшись
102265,5779,verb_gerund_past,2,наваля'сь
102266,5786,verb_gerund_present,1,уси'ливаясь
102267,5786,verb_gerund_past,1,усиливавшись
102268,5788,verb_gerund_present,1,дева'ясь
102269,5788,verb_gerund_past,1,девавшись
102270,5789,verb_gerund_present,1,во'я
102271,5789,verb_gerund_past,1,вы'в
102272,5789,verb_gerund_past,2,вывши
102273,5793,verb_gerund_past,1,заве'рив
102274,5793,verb_gerund_past,2,заверивши
102275,5793,verb_gerund_past,3,заве'ря
102276,5795,verb_gerund_past,1,повали'в
102277,5795,verb_gerund_past,2,поваливши
102278,5796,verb_gerund_present,1,подыма'ясь
102279,5796,verb_gerund_past,1,подымавшись
102280,5803,verb_gerund_present,1,выде'рживая
102281,5803,verb_gerund_past,1,выде'рживав
102282,5803,verb_gerund_past,2,выдерживавши
102283,5808,verb_gerund_present,1,пу'таясь
102284,5808,verb_gerund_past,1,путавшись
102285,5809,verb_gerund_present,1,заполня'я
102286,5809,verb_gerund_past,1,заполня'в
102287,5809,verb_gerund_past,2,заполнявши
102288,5818,verb_gerund_present,1,пробива'ясь
102289,5818,verb_gerund_past,1,пробивавшись
102290,5821,verb_gerund_present,1,разду'мывая
102291,5821,verb_gerund_past,1,раздумывав
102292,5821,verb_gerund_past,2,раздумывавши
102293,5823,verb_gerund_past,1,присни'вшись
102294,5823,verb_gerund_past,2,присня'сь
102295,5824,verb_gerund_past,1,наплева'в
102296,5824,verb_gerund_past,2,наплевавши
102297,5825,verb_gerund_past,1,завоева'в
102298,5825,verb_gerund_past,2,завоевавши
102299,5827,verb_gerund_past,1,послужи'в
102300,5827,verb_gerund_past,2,послуживши
102301,5840,verb_gerund_present,1,обнару'живая
102302,5840,verb_gerund_past,1,обнару'живав
102303,5840,verb_gerund_past,2,обнаруживавши
102304,5845,verb_gerund_present,1,мо'рщась
102305,5845,verb_gerund_past,1,морщившись
102306,5848,verb_gerund_present,1,приде'рживая
102307,5848,verb_gerund_past,1,придерживав
102308,5848,verb_gerund_past,2,придерживавши
102309,5849,verb_gerund_present,1,предше'ствуя
102310,5849,verb_gerund_past,1,предшествовавши
102311,5850,verb_gerund_present,1,признава'я
102312,5850,verb_gerund_past,1,признава'в
102313,5850,verb_gerund_past,2,признававши
102314,5852,verb_gerund_present,1,устана'вливая
102315,5852,verb_gerund_past,1,устанавливав
102316,5852,verb_gerund_past,2,устана'вливавши
102317,5853,verb_gerund_past,1,пёрши
102318,5854,verb_gerund_present,1,то'пая
102319,5854,verb_gerund_past,1,топав
102320,5854,verb_gerund_past,2,топавши
102321,5855,verb_gerund_present,1,стыдя'сь
102322,5855,verb_gerund_past,1,стыдившись
102323,5859,verb_gerund_present,1,заменя'я
102324,5859,verb_gerund_past,1,заменя'в
102325,5859,verb_gerund_past,2,заменявши
102326,5860,verb_gerund_past,1,оперши'сь
102327,5861,verb_gerund_past,1,одоле'в
102328,5861,verb_gerund_past,2,одолевши
102329,5866,verb_gerund_past,1,оскорби'в
102330,5866,verb_gerund_past,2,оскорбивши
102331,5872,verb_gerund_past,1,вы'ругавшись
102332,5873,verb_gerund_present,1,изменя'я
102333,5873,verb_gerund_past,1,изменяв
102334,5873,verb_gerund_past,2,изменявши
102335,5879,verb_gerund_present,1,свиса'я
102336,5879,verb_gerund_past,1,свисав
102337,5879,verb_gerund_past,2,свисавши
102338,5884,verb_gerund_present,1,унося'
102339,5884,verb_gerund_past,1,уносив
102340,5884,verb_gerund_past,2,уносивши
102341,5885,verb_gerund_past,1,пригото'вившись
102342,5885,verb_gerund_past,2,пригото'вясь
102343,5890,verb_gerund_past,1,запо'мнившись
102344,5890,verb_gerund_past,2,запо'мнясь
102345,5896,verb_gerund_past,1,сжа'вшись
102346,5902,verb_gerund_past,1,сравни'в
102347,5902,verb_gerund_past,2,сравнивши
102348,5902,verb_gerund_past,3,сравня'
102349,5907,verb_gerund_past,1,приговори'в
102350,5907,verb_gerund_past,2,приговоривши
102351,5907,verb_gerund_past,3,приговоря'
102352,5914,verb_gerund_past,1,загоре'вшись
102353,5916,verb_gerund_past,1,зате'яв
102354,5916,verb_gerund_past,2,затеявши
102355,5918,verb_gerund_past,1,догоня'в
102356,5918,verb_gerund_past,2,догонявши
102357,5919,verb_gerund_past,1,обусло'вив
102358,5919,verb_gerund_past,2,обусловивши
102359,5920,verb_gerund_past,1,изгото'вив
102360,5920,verb_gerund_past,2,изготовивши
102361,5923,verb_gerund_past,1,сверкну'в
102362,5923,verb_gerund_past,2,сверкнувши
102363,5925,verb_gerund_past,1,испо'лнившись
102364,5925,verb_gerund_past,2,испо'лнясь
102365,5927,verb_gerund_past,1,пожа'ловавшись
102366,5929,verb_gerund_past,1,заблуди'вшись
102367,5929,verb_gerund_past,2,заблудя'сь
102368,5930,verb_gerund_present,1,кла'няясь
102369,5930,verb_gerund_past,1,кланявшись
102370,5933,verb_gerund_past,1,гибнув
102371,5933,verb_gerund_past,2,гибнувши
102372,5937,verb_gerund_present,1,лгя'
102373,5937,verb_gerund_past,1,лга'в
102374,5937,verb_gerund_past,2,лгавши
102375,5938,verb_gerund_present,1,поправля'я
102376,5938,verb_gerund_past,1,поправляв
102377,5938,verb_gerund_past,2,поправлявши
102378,5940,verb_gerund_present,1,стира'я
102379,5940,verb_gerund_past,1,стирав
102380,5940,verb_gerund_past,2,стиравши
102381,5945,verb_gerund_past,1,награди'в
102382,5945,verb_gerund_past,2,наградивши
102383,5947,verb_gerund_present,1,утеша'я
102384,5947,verb_gerund_past,1,утеша'в
102385,5947,verb_gerund_past,2,утешавши
102386,5949,verb_gerund_past,1,ли'вшись
102387,5953,verb_gerund_present,1,предполага'ясь
102388,5953,verb_gerund_past,1,предполагавшись
102389,5957,verb_gerund_past,1,заби'в
102390,5957,verb_gerund_past,2,забивши
102391,5958,verb_gerund_past,1,зарегистри'ровав
102392,5958,verb_gerund_past,2,зарегистрировавши
102393,5959,verb_gerund_present,1,надвига'ясь
102394,5959,verb_gerund_past,1,надвигавшись
102395,5962,verb_gerund_past,1,гаснув
102396,5962,verb_gerund_past,2,гаснувши
102397,5964,verb_gerund_past,1,вы'дохнув
102398,5964,verb_gerund_past,2,выдохнувши
102399,5973,verb_gerund_past,1,потёрши
102400,5973,verb_gerund_past,2,потере'в
102401,5974,verb_gerund_present,1,охо'тясь
102402,5974,verb_gerund_past,1,охо'тившись
102403,5987,verb_gerund_present,1,суя'
102404,5987,verb_gerund_past,1,совав
102405,5987,verb_gerund_past,2,совавши
102406,6002,verb_gerund_past,1,заинтересова'вшись
102407,6007,verb_gerund_past,1,расши'рив
102408,6007,verb_gerund_past,2,расширивши
102409,6007,verb_gerund_past,3,расши'ря
102410,6014,verb_gerund_present,1,одо'бря
102411,6014,verb_gerund_past,1,одо'брив
102412,6014,verb_gerund_past,2,одобривши
102413,6016,verb_gerund_past,1,подбро'сив
102414,6016,verb_gerund_past,2,подбросивши
102415,6026,verb_gerund_present,1,помеща'ясь
102416,6026,verb_gerund_past,1,помещавшись
102417,6029,verb_gerund_past,1,разби'вшись
102418,6032,verb_gerund_present,1,пожима'я
102419,6032,verb_gerund_past,1,пожимав
102420,6032,verb_gerund_past,2,пожимавши
102421,6033,verb_gerund_past,1,извини'вшись
102422,6033,verb_gerund_past,2,извиня'сь
102423,6036,verb_gerund_past,1,развали'вшись
102424,6036,verb_gerund_past,2,разваля'сь
102425,6039,verb_gerund_past,1,проносившись
102426,6039,verb_gerund_past,2,пронося'сь
102427,6041,verb_gerund_past,1,отводив
102428,6041,verb_gerund_past,2,отводивши
102429,6045,verb_gerund_past,1,сотвори'в
102430,6045,verb_gerund_past,2,сотворивши
102431,6045,verb_gerund_past,3,сотворя'
102432,6046,verb_gerund_past,1,засла'в
102433,6046,verb_gerund_past,2,заславши
102434,6048,verb_gerund_present,1,погиба'я
102435,6048,verb_gerund_past,1,погибав
102436,6048,verb_gerund_past,2,погибавши
102437,6052,verb_gerund_past,1,подскочи'в
102438,6052,verb_gerund_past,2,подскочивши
102439,6054,verb_gerund_present,1,вопя'
102440,6054,verb_gerund_past,1,вопив
102441,6054,verb_gerund_past,2,вопивши
102442,6055,verb_gerund_present,1,нажима'я
102443,6055,verb_gerund_past,1,нажима'в
102444,6055,verb_gerund_past,2,нажимавши
102445,6063,verb_gerund_present,1,сваря'
102446,6063,verb_gerund_past,1,свари'в
102447,6063,verb_gerund_past,2,сваривши
102448,6064,verb_gerund_present,1,притворя'ясь
102449,6064,verb_gerund_past,1,притворявшись
102450,6072,verb_gerund_past,1,вылезши
102451,6075,verb_gerund_present,1,захва'тывая
102452,6075,verb_gerund_past,1,захватывав
102453,6075,verb_gerund_past,2,захватывавши
102454,6076,verb_gerund_past,1,совра'в
102455,6076,verb_gerund_past,2,совравши
102456,6081,verb_gerund_past,1,тону'в
102457,6081,verb_gerund_past,2,тонувши
102458,6084,verb_gerund_past,1,оборва'вшись
102459,6088,verb_gerund_past,1,продемонстри'ровав
102460,6088,verb_gerund_past,2,продемонстрировавши
102461,6094,verb_gerund_present,1,разы'скивая
102462,6094,verb_gerund_past,1,разыскивав
102463,6094,verb_gerund_past,2,разыскивавши
102464,6095,verb_gerund_present,1,залива'я
102465,6095,verb_gerund_past,1,заливав
102466,6095,verb_gerund_past,2,заливавши
102467,6096,verb_gerund_present,1,сыпясь
102468,6096,verb_gerund_past,1,сыпавшись
102469,6104,verb_gerund_past,1,отрабо'тав
102470,6104,verb_gerund_past,2,отработавши
102471,6105,verb_gerund_present,1,угоща'я
102472,6105,verb_gerund_past,1,угоща'в
102473,6105,verb_gerund_past,2,угощавши
102474,6112,verb_gerund_past,1,вы'вернув
102475,6112,verb_gerund_past,2,вывернувши
102476,6115,verb_gerund_present,1,смуща'я
102477,6115,verb_gerund_past,1,смущав
102478,6115,verb_gerund_past,2,смущавши
102479,6116,verb_gerund_past,1,забы'вшись
102480,6127,verb_gerund_past,1,согну'вшись
102481,6130,verb_gerund_past,1,навести'в
102482,6130,verb_gerund_past,2,навестивши
102483,6134,verb_gerund_past,1,пове'дав
102484,6134,verb_gerund_past,2,поведавши
102485,6135,verb_gerund_past,1,примени'в
102486,6135,verb_gerund_past,2,применивши
102487,6135,verb_gerund_past,3,применя'
102488,6140,verb_gerund_present,1,устра'иваясь
102489,6140,verb_gerund_past,1,устраивавшись
102490,6144,verb_gerund_present,1,щёлкая
102491,6144,verb_gerund_past,1,щёлкав
102492,6144,verb_gerund_past,2,щёлкавши
102493,6145,verb_gerund_past,1,взорва'в
102494,6145,verb_gerund_past,2,взорвавши
102495,6153,verb_gerund_past,1,погуля'в
102496,6153,verb_gerund_past,2,погулявши
102497,6157,verb_gerund_present,1,приду'мывая
102498,6157,verb_gerund_past,1,придумывав
102499,6157,verb_gerund_past,2,придумывавши
102500,6163,verb_gerund_present,1,ра'дуя
102501,6163,verb_gerund_past,1,радовавши
102502,6164,verb_gerund_present,1,слива'ясь
102503,6164,verb_gerund_past,1,сливавшись
102504,6167,verb_gerund_present,1,листа'я
102505,6167,verb_gerund_past,1,листав
102506,6167,verb_gerund_past,2,листавши
102507,6172,verb_gerund_past,1,потрепа'в
102508,6172,verb_gerund_past,2,потрепавши
102509,6177,verb_gerund_present,1,визжа'
102510,6177,verb_gerund_past,1,визжав
102511,6177,verb_gerund_past,2,визжавши
102512,6186,verb_gerund_present,1,всма'триваясь
102513,6186,verb_gerund_past,1,всматривавшись
102514,6189,verb_gerund_present,1,срыва'ясь
102515,6189,verb_gerund_past,1,срывавшись
102516,6192,verb_gerund_present,1,запреща'я
102517,6192,verb_gerund_past,1,запреща'в
102518,6192,verb_gerund_past,2,запрещавши
102519,6197,verb_gerund_present,1,обожа'я
102520,6197,verb_gerund_past,1,обожав
102521,6197,verb_gerund_past,2,обожавши
102522,6200,verb_gerund_past,1,влете'в
102523,6200,verb_gerund_past,2,влетевши
102524,6217,verb_gerund_present,1,скла'дывая
102525,6217,verb_gerund_past,1,скла'дывав
102526,6217,verb_gerund_past,2,складывавши
102527,6222,verb_gerund_past,1,прики'нув
102528,6222,verb_gerund_past,2,прикинувши
102529,6224,verb_gerund_present,1,свора'чивая
102530,6224,verb_gerund_past,1,сворачивав
102531,6224,verb_gerund_past,2,сворачивавши
102532,6225,verb_gerund_past,1,раста'яв
102533,6225,verb_gerund_past,2,растаявши
102534,6228,verb_gerund_past,1,обозна'чив
102535,6228,verb_gerund_past,2,обозначивши
102536,6238,verb_gerund_present,1,выска'кивая
102537,6238,verb_gerund_past,1,выскакивав
102538,6238,verb_gerund_past,2,выскакивавши
102539,6239,verb_gerund_present,1,ссыла'ясь
102540,6239,verb_gerund_past,1,ссылавшись
102541,6245,verb_gerund_present,1,заме'для
102542,6245,verb_gerund_past,1,заме'длив
102543,6245,verb_gerund_past,2,замедливши
102544,6253,verb_gerund_past,1,наклони'в
102545,6253,verb_gerund_past,2,наклонивши
102546,6253,verb_gerund_past,3,наклоня'
102547,6255,verb_gerund_past,1,вы'строив
102548,6255,verb_gerund_past,2,выстроивши
102549,6256,verb_gerund_present,1,подводя'
102550,6256,verb_gerund_past,1,подводив
102551,6256,verb_gerund_past,2,подводивши
102552,6265,verb_gerund_past,1,предста'в
102553,6265,verb_gerund_past,2,представши
102554,6269,verb_gerund_present,1,поя'
102555,6269,verb_gerund_past,1,пои'в
102556,6269,verb_gerund_past,2,поивши
102557,6273,verb_gerund_past,1,распусти'в
102558,6273,verb_gerund_past,2,распустивши
102559,6276,verb_gerund_past,1,ухвати'в
102560,6276,verb_gerund_past,2,ухвативши
102561,6276,verb_gerund_past,3,ухватя'
102562,6278,verb_gerund_present,1,застреля'
102563,6278,verb_gerund_past,1,застрели'в
