word_id,aspect,partner,imperative_sg,imperative_pl,past_m,past_f,past_n,past_pl,presfut_conj_id,participle_active_present_id,participle_active_past_id,participle_passive_present_id,participle_passive_past_id
41968,perfective,натряса'ть,натряси',натряси'те,натря'с,натрясла',натрясло',натрясли',10635,,82428,,82429
41969,perfective,-,натряси'сь,натряси'тесь,натря'сся,натрясла'сь,натрясло'сь,натрясли'сь,10636,,82430,,
41971,perfective,"натуживаться;тужиться",натужи'сь,натужи'тесь,натужи'лся,натужи'лась,натужи'лось,натужи'лись,10637,,,,
41974,both,,натурализу'й,натурализу'йте,натурализова'л,натурализова'ла,натурализова'ло,натурализова'ли,10639,82431,82432,82433,82434
41975,both,,натурализу'йся,натурализу'йтесь,натурализова'лся,натурализова'лась,натурализова'лось,натурализова'лись,10640,82435,82436,,
41984,perfective,науживать,науди',науди'те,науди'л,науди'ла,науди'ло,науди'ли,10641,,82437,,82438
41989,imperfective,-,нау'шничай,нау'шничайте,нау'шничал,нау'шничала,нау'шничало,нау'шничали,10642,82439,82440,,
41991,imperfective,наусти'ть,науща'й,науща'йте,науща'л,науща'ла,науща'ло,науща'ли,10643,82441,82442,82443,
41993,perfective,нахапывать,наха'пай,наха'пайте,наха'пал,наха'пала,наха'пало,наха'пали,10644,,82444,,82445
41994,perfective,-,наха'ркай,наха'ркайте,наха'ркал,наха'ркала,наха'ркало,наха'ркали,10645,,82446,,82447
41995,perfective,нахва'ливаться,нахвали'сь,нахвали'тесь,нахвали'лся,нахвали'лась,нахвали'лось,нахвали'лись,10646,,82448,,
41996,perfective,-,нахва'стайся,нахва'стайтесь,нахва'стался,нахва'сталась,нахва'сталось,нахва'стались,10647,,82449,,
41997,imperfective,нахва'тывать,нахвата'й,нахвата'йте,нахвата'л,нахвата'ла,нахвата'ло,нахвата'ли,10648,,82450,,82451
42002,imperfective,"нахлестать;нахлестнуть",,,,,,,14308,82452,82453,82454,
42004,perfective,-,нахохочи'сь,нахохочи'тесь,нахохота'лся,нахохота'лась,нахохота'лось,нахохота'лись,10649,,82455,,
42008,perfective,наце́живать,нацеди',нацеди'те,нацеди'л,нацеди'ла,нацеди'ло,нацеди'ли,10651,,82456,,82457
42009,perfective,наце́живаться,нацеди'сь,нацеди'тесь,нацеди'лся,нацеди'лась,нацеди'лось,нацеди'лись,10652,,82458,,
42010,imperfective,нацелить,наце'ливай,наце'ливайте,наце'ливал,наце'ливала,наце'ливало,наце'ливали,10396,82459,82460,82461,
42012,imperfective,наценить,наце'нивай,наце'нивайте,наце'нивал,наце'нивала,наце'нивало,наце'нивали,10653,82462,82463,82464,
42013,imperfective,нацепить,нацепля'й,нацепля'йте,нацепля'л,нацепля'ла,нацепля'ло,нацепля'ли,10654,82465,82466,82467,
42014,both,,национализи'руй,национализи'руйте,национализи'ровал,национализи'ровала,национализи'ровало,национализи'ровали,10655,82468,82469,82470,82471
42018,imperfective,-,нача'льствуй,нача'льствуйте,нача'льствовал,нача'льствовала,нача'льствовало,нача'льствовали,10657,42019,82472,,
42021,perfective,начека'нивать,начека'нь,начека'ньте,начека'нил,начека'нила,начека'нило,начека'нили,10658,,82473,,82474
42023,perfective,наче́рпывать,наче'рпай,наче'рпайте,наче'рпал,наче'рпала,наче'рпало,наче'рпали,10659,,82475,,82476
42027,imperfective,начесать,,,,,,,14311,82477,82478,82479,
42035,imperfective,начинить,начиня'й,начиня'йте,начиня'л,начиня'ла,начиня'ло,начиня'ли,10660,82480,82481,82482,
42036,imperfective,начислить,начисля'й,начисля'йте,начисля'л,начисля'ла,начисля'ло,начисля'ли,10661,82483,82484,82485,
42038,imperfective,"начитать,начесть",начи'тывай,начи'тывайте,начи'тывал,начи'тывала,начи'тывало,начи'тывали,10662,82486,82487,82488,
42039,perfective,-,начиха'й,начиха'йте,начиха'л,начиха'ла,начиха'ло,начиха'ли,10663,,82489,,
42040,imperfective,начистить,начища'й,начища'йте,начища'л,начища'ла,начища'ло,начища'ли,10664,82490,82491,82492,
42041,imperfective,начи'ститься,начища'йся,начища'йтесь,начища'лся,начища'лась,начища'лось,начища'лись,10665,82493,82494,,
42042,perfective,-,начуди',начуди'те,начуди'л,начуди'ла,начуди'ло,начуди'ли,10666,,82495,,
42043,perfective,-,нашали',нашали'те,нашали'л,нашали'ла,нашали'ло,нашали'ли,10667,,82496,,
42047,perfective,шинкова'ть,нашинку'й,нашинку'йте,нашинкова'л,нашинкова'ла,нашинкова'ло,нашинкова'ли,10668,,82497,,82498
42048,perfective,нашлёпывать,нашлёпай,нашлёпайте,нашлёпал,нашлёпала,нашлёпало,нашлёпали,14315,,82499,,82500
42049,imperfective,нашпи'лить,нашпи'ливай,нашпи'ливайте,нашпи'ливал,нашпи'ливала,нашпи'ливало,нашпи'ливали,10669,82501,82502,82503,
42051,perfective,нащёлкивать,,,,,,,14310,,82504,,82505
42052,perfective,-,нащепли',нащепли'те,нащепа'л,нащепа'ла,нащепа'ло,нащепа'ли,10670,,82506,,82507
42053,perfective,нащи'пывать,нащипли',нащипли'те,нащипа'л,нащипа'ла,нащипа'ло,нащипа'ли,10671,,82508,,82509
42054,perfective,наэлектризовывать,наэлектризу'й,наэлектризу'йте,наэлектризова'л,наэлектризова'ла,наэлектризова'ло,наэлектризова'ли,10672,,82510,,82511
42093,imperfective,-,небре'жничай,небре'жничайте,небре'жничал,небре'жничала,небре'жничало,небре'жничали,10674,82512,82513,,
42123,imperfective,-,нево'ль,нево'льте,нево'лил,нево'лила,нево'лило,нево'лили,10675,82514,82515,82516,82517
42159,imperfective,-,неглижи'руй,неглижи'руйте,неглижи'ровал,неглижи'ровала,неглижи'ровало,неглижи'ровали,10676,82518,82519,,
42186,imperfective,недобра'ть,недобира'й,недобира'йте,недобира'л,недобира'ла,недобира'ло,недобира'ли,10678,82520,82521,82522,
42194,imperfective,недоварить,,,,,,,14326,,,,
42195,imperfective,недовариться,,,недова'ривался,недова'ривалась,недова'ривалось,недова'ривались,14325,,,,
42198,imperfective,недовы'полнить,недовыполня'й,недовыполня'йте,недовыполня'л,недовыполня'ла,недовыполня'ло,недовыполня'ли,10681,82523,82524,82525,
42203,perfective,недогля'дывать,недогляди',недогляди'те,недогляде'л,недогляде'ла,недогляде'ло,недогляде'ли,10682,,82526,,
42205,imperfective,недогрузѝть,недогружа'й,недогружа'йте,недогружа'л,недогружа'ла,недогружа'ло,недогружа'ли,10683,82527,82528,82529,
42207,imperfective,недодать,недодава'й,недодава'йте,недодава'л,недодава'ла,недодава'ло,недодава'ли,10684,82530,82531,82532,
42210,perfective,недоде́рживать,недодержи',недодержи'те,недодержа'л,недодержа'ла,недодержа'ло,недодержа'ли,10685,,82533,,82534
42212,imperfective,недоесть,недоеда'й,недоеда'йте,недоеда'л,недоеда'ла,недоеда'ло,недоеда'ли,10686,82535,82536,82537,
42226,imperfective,-,недомога'й,недомога'йте,недомога'л,недомога'ла,недомога'ло,недомога'ли,10397,82538,82539,,
42229,imperfective,недополучѝть,недополуча'й,недополуча'йте,недополуча'л,недополуча'ла,недополуча'ло,недополуча'ли,10687,82540,82541,82542,
42232,perfective,недораба'тывать,недорабо'тай,недорабо'тайте,недорабо'тал,недорабо'тала,недорабо'тало,недорабо'тали,10688,,82543,,82544
42237,perfective,-,недослы'шь,недослы'шьте,недослы'шал,недослы'шала,недослы'шало,недослы'шали,10689,,82545,,82546
42238,perfective,недосматривать,недосмотри',недосмотри'те,недосмотре'л,недосмотре'ла,недосмотре'ло,недосмотре'ли,10690,,82547,,82548
42246,imperfective,недосчитаться,недосчи'тывайся,недосчи'тывайтесь,недосчи'тывался,недосчи'тывалась,недосчи'тывалось,недосчи'тывались,10691,82549,82550,,
42264,imperfective,-,не'жничай,не'жничайте,не'жничал,не'жничала,не'жничало,не'жничали,10692,82551,82552,,
42656,imperfective,-,нерести'сь,нерести'тесь,нерести'лся,нерести'лась,нерести'лось,нерести'лись,10697,82553,82554,,
42822,both,,нивели'руй,нивели'руйте,нивели'ровал,нивели'ровала,нивели'ровало,нивели'ровали,10699,82555,82556,82557,82558
42823,both,,нивели'руйся,нивели'руйтесь,нивели'ровался,нивели'ровалась,нивели'ровалось,нивели'ровались,10700,,,,
42836,imperfective,"нанизать;снизать",нижи',нижи'те,низа'л,низа'ла,низа'ло,низа'ли,10701,82559,82560,,82561
42838,imperfective,низвергнуть,низверга'й,низверга'йте,низверга'л,низверга'ла,низверга'ло,низверга'ли,10702,82562,82563,82564,
42840,imperfective,низвести',низводи',низводи'те,низводи'л,низводи'ла,низводи'ло,низводи'ли,10703,82565,82566,82567,
42843,imperfective,-,низкопокло'нничай,низкопокло'нничайте,низкопокло'нничал,низкопокло'нничала,низкопокло'нничало,низкопокло'нничали,10704,82568,82569,,
42847,imperfective,низложѝть,низлага'й,низлага'йте,низлага'л,низлага'ла,низлага'ло,низлага'ли,10705,82570,82571,82572,
42851,perfective,-,низри'нь,низри'ньте,низри'нул,низри'нула,низри'нуло,низри'нули,10706,,82573,,82574
42854,both,,никелиру'й,никелиру'йте,никелирова'л,никелирова'ла,никелирова'ло,никелирова'ли,10708,82575,82576,82577,13488
42861,imperfective,ниспослать,ниспосыла'й,ниспосыла'йте,ниспосыла'л,ниспосыла'ла,ниспосыла'ло,ниспосыла'ли,10710,82578,82579,82580,
42862,imperfective,ниспровергнуть,ниспроверга'й,ниспроверга'йте,ниспроверга'л,ниспроверга'ла,ниспроверга'ло,ниспроверга'ли,10711,82581,82582,82583,
42864,imperfective,низойти',нисходи',нисходи'те,нисходи'л,нисходи'ла,нисходи'ло,нисходи'ли,10712,31959,82584,,
42868,both,,нитри'руй,нитри'руйте,нитри'ровал,нитри'ровала,нитри'ровало,нитри'ровали,10713,82585,82586,82587,82588
42871,both,,,,,,,,14318,82589,82590,82591,82592
42882,imperfective,обнищать,нища'й,нища'йте,нища'л,нища'ла,нища'ло,нища'ли,10714,82593,82594,,
42885,imperfective,-,ни'щенствуй,ни'щенствуйте,ни'щенствовал,ни'щенствовала,ни'щенствовало,ни'щенствовали,10715,82595,82596,,
42899,both,,нокаути'руй,нокаути'руйте,нокаути'ровал,нокаути'ровала,нокаути'ровало,нокаути'ровали,10716,82597,82598,82599,82600
42920,both,-,нормиру'й,нормиру'йте,нормирова'л,нормирова'ла,нормирова'ло,нормирова'ли,10718,82601,82602,82603,82604
42944,imperfective,занумеровать,нумеру'й,нумеру'йте,нумерова'л,нумерова'ла,нумерова'ло,нумерова'ли,10719,82605,82606,82607,82608
42955,both,,нюанси'руй,нюанси'руйте,нюанси'ровал,нюанси'ровала,нюанси'ровало,нюанси'ровали,10720,82609,82610,82611,82612
42959,imperfective,"обвалѝть;обваля'ть",обва'ливай,обва'ливайте,обва'ливал,обва'ливала,обва'ливало,обва'ливали,10721,82613,82614,82615,
42960,imperfective,обвалиться,обва'ливайся,обва'ливайтесь,обва'ливался,обва'ливалась,обва'ливалось,обва'ливались,10722,82616,82617,,
42961,imperfective,обварѝть,обва'ривай,обва'ривайте,обва'ривал,обва'ривала,обва'ривало,обва'ривали,10723,82618,82619,82620,
42962,imperfective,обварѝться,обва'ривайся,обва'ривайтесь,обва'ривался,обва'ривалась,обва'ривалось,обва'ривались,10724,82621,82622,,
42963,imperfective,обве́ять,обвева'й,обвева'йте,обвева'л,обвева'ла,обвева'ло,обвева'ли,10725,82623,82624,82625,
42964,imperfective,обве́ять,обве'ивай,обве'ивайте,обве'ивал,обве'ивала,обве'ивало,обве'ивали,10726,82626,82627,82628,
42965,perfective,венчать,обвенча'й,обвенча'йте,обвенча'л,обвенча'ла,обвенча'ло,обвенча'ли,10727,,82629,,82630
42966,imperfective,обвернуть,обвёртывай,обвёртывайте,обвёртывал,обвёртывала,обвёртывало,обвёртывали,14363,82631,82632,82633,
42968,imperfective,обветрить,обве'тривай,обве'тривайте,обве'тривал,обве'тривала,обве'тривало,обве'тривали,10728,82634,82635,82636,
42970,imperfective,"обвешать;обвесить",обве'шивай,обве'шивайте,обве'шивал,обве'шивала,обве'шивало,обве'шивали,10729,82637,82638,82639,
42971,imperfective,обве́шаться,обве'шивайся,обве'шивайтесь,обве'шивался,обве'шивалась,обве'шивалось,обве'шивались,10730,82640,82641,,
42972,imperfective,обвить,обвива'й,обвива'йте,обвива'л,обвива'ла,обвива'ло,обвива'ли,10731,82642,82643,82644,
42973,imperfective,обви'ться,обвива'йся,обвива'йтесь,обвива'лся,обвива'лась,обвива'лось,обвива'лись,10732,82645,82646,,
42975,imperfective,обвиснуть,обвиса'й,обвиса'йте,обвиса'л,обвиса'ла,обвиса'ло,обвиса'ли,10733,82647,82648,,
42978,imperfective,обводни'ть,обводня'й,обводня'йте,обводня'л,обводня'ла,обводня'ло,обводня'ли,10734,82649,82650,82651,
42980,perfective,обвора'живать,обворожи',обворожи'те,обворожи'л,обворожи'ла,обворожи'ло,обворожи'ли,10735,,82652,,82653
42981,imperfective,обвязать,обвя'зывай,обвя'зывайте,обвя'зывал,обвя'зывала,обвя'зывало,обвя'зывали,10736,82654,82655,82656,
42982,imperfective,обвяза̀ться,обвя'зывайся,обвя'зывайтесь,обвя'зывался,обвя'зывалась,обвя'зывалось,обвя'зывались,10737,82657,82658,,
42983,imperfective,обглодать,обгла'дывай,обгла'дывайте,обгла'дывал,обгла'дывала,обгла'дывало,обгла'дывали,10738,82659,82660,82661,
42985,imperfective,обгореть,обгора'й,обгора'йте,обгора'л,обгора'ла,обгора'ло,обгора'ли,10739,82662,82663,,
42986,imperfective,обгрызть,обгрыза'й,обгрыза'йте,обгрыза'л,обгрыза'ла,обгрыза'ло,обгрыза'ли,10740,82664,82665,82666,
42987,imperfective,обда'ться,обдава'йся,обдава'йтесь,обдава'лся,обдава'лась,обдава'лось,обдава'лись,10741,82667,82668,,
42988,imperfective,обде́лать,обде'лывай,обде'лывайте,обде'лывал,обде'лывала,обде'лывало,обде'лывали,10742,82669,82670,82671,
42989,imperfective,обделить,обделя'й,обделя'йте,обделя'л,обделя'ла,обделя'ло,обделя'ли,10743,82672,82673,82674,
42990,imperfective,обдёргать,,,,,,,14327,82675,82676,82677,
42991,imperfective,обдёрнуться,обдёргивайся,обдёргивайтесь,обдёргивался,обдёргивалась,обдёргивалось,обдёргивались,14338,82678,82679,,
42997,imperfective,обдурить,обдуря'й,обдуря'йте,обдуря'л,обдуря'ла,обдуря'ло,обдуря'ли,10744,82680,82681,82682,
43000,imperfective,"arm machen;verarmen lassen",обедня'й,обедня'йте,обедня'л,обедня'ла,обедня'ло,обедня'ли,10745,82683,82684,82685,
43002,imperfective,обезво'дить,обезво'живай,обезво'живайте,обезво'живал,обезво'живала,обезво'живало,обезво'живали,10746,82686,82687,82688,
43003,imperfective,обезвредить,обезвре'живай,обезвре'живайте,обезвре'живал,обезвре'живала,обезвре'живало,обезвре'живали,10747,82689,82690,82691,
43005,imperfective,обезглавить,обезгла'вливай,обезгла'вливайте,обезгла'вливал,обезгла'вливала,обезгла'вливало,обезгла'вливали,10748,82692,82693,82694,
43007,imperfective,обездолить,обездо'ливай,обездо'ливайте,обездо'ливал,обездо'ливала,обездо'ливало,обездо'ливали,10749,82695,82696,82697,
43010,imperfective,обезжи'рить,обезжи'ривай,обезжи'ривайте,обезжи'ривал,обезжи'ривала,обезжи'ривало,обезжи'ривали,10750,82698,82699,82700,
43012,imperfective,обеззаразить,обеззара'живай,обеззара'живайте,обеззара'живал,обеззара'живала,обеззара'живало,обеззара'живали,10751,43013,82701,82702,
43016,imperfective,обезземе́лить,обезземе'ливай,обезземе'ливайте,обезземе'ливал,обезземе'ливала,обезземе'ливало,обезземе'ливали,10752,82703,82704,82705,
43017,perfective,обезлесивать,обезле'сь,обезле'сьте,обезле'сил,обезле'сила,обезле'сило,обезле'сили,10753,,82706,,82707
43020,imperfective,обезли'чить,обезли'чивай,обезли'чивайте,обезли'чивал,обезли'чивала,обезли'чивало,обезли'чивали,10754,82708,82709,82710,
43023,perfective,обезлюживать,обезлю'дь,обезлю'дьте,обезлюди'л,обезлюди'ла,обезлюди'ло,обезлюди'ли,10755,,82711,,82712
43025,imperfective,обслюни'ть,обезобра'живай,обезобра'живайте,обезобра'живал,обезобра'живала,обезобра'живало,обезобра'живали,10756,82713,82714,82715,
43029,imperfective,-,обезья'нничай,обезья'нничайте,обезья'нничал,обезья'нничала,обезья'нничало,обезья'нничали,10398,82716,82717,,
43031,imperfective,обели'ть,обеля'й,обеля'йте,обеля'л,обеля'ла,обеля'ло,обеля'ли,10757,82718,82719,82720,
43032,imperfective,оберечься,оберега'йся,оберега'йтесь,оберега'лся,оберега'лась,оберега'лось,оберега'лись,10758,82721,82722,,
43035,imperfective,обернуть,,,,,,,13935,82723,82724,82725,
43036,imperfective,обернуться,,,,,,,14319,82726,82727,,
43039,imperfective,обескровить,обескро'вливай,обескро'вливайте,обескро'вливал,обескро'вливала,обескро'вливало,обескро'вливали,10759,82728,82729,82730,
43041,imperfective,обескуражить,обескура'живай,обескура'живайте,обескура'живал,обескура'живала,обескура'живало,обескура'живали,10760,82731,82732,82733,
43042,perfective,-,обеспа'мятей,обеспа'мятейте,обеспа'мятел,обеспа'мятела,обеспа'мятело,обеспа'мятели,10761,,82734,,
43043,perfective,обеспло'живать,обеспло'дь,обеспло'дьте,обесплоди'л,обесплоди'ла,обесплоди'ло,обесплоди'ли,10762,,82735,,82736
43044,imperfective,обесси'лить,обесси'ливай,обесси'ливайте,обесси'ливал,обесси'ливала,обесси'ливало,обесси'ливали,10763,82737,82738,82739,
43045,perfective,,обессла'вь,обессла'вьте,обессла'вил,обессла'вила,обессла'вило,обессла'вили,10764,,82740,,82741
43046,perfective,обессмерчивать,обессме'рти,обессме'ртите,обессме'ртил,обессме'ртила,обессме'ртило,обессме'ртили,10765,,82742,,82743
43048,imperfective,обесцветить,обесцве'чивай,обесцве'чивайте,обесцве'чивал,обесцве'чивала,обесцве'чивало,обесцве'чивали,10766,82744,82745,82746,
43050,imperfective,,обесце'нивай,обесце'нивайте,обесце'нивал,обесце'нивала,обесце'нивало,обесце'нивали,10767,82747,82748,82749,
43051,imperfective,обесце́ниться,обесце'нивайся,обесце'нивайтесь,обесце'нивался,обесце'нивалась,обесце'нивалось,обесце'нивались,10768,82750,82751,,
43052,imperfective,обжарить,обжа'ривай,обжа'ривайте,обжа'ривал,обжа'ривала,обжа'ривало,обжа'ривали,10769,82752,82753,82754,
43053,imperfective,обжариться,обжа'ривайся,обжа'ривайтесь,обжа'ривался,обжа'ривалась,обжа'ривалось,обжа'ривались,10770,82755,82756,,
43054,imperfective,обжить,обжива'й,обжива'йте,обжива'л,обжива'ла,обжива'ло,обжива'ли,10771,82757,82758,82759,
43057,imperfective,обжа'ть,обжима'й,обжима'йте,обжима'л,обжима'ла,обжима'ло,обжима'ли,10772,82760,82761,82762,
43059,imperfective,обжа'ть,обжина'й,обжина'йте,обжина'л,обжина'ла,обжина'ло,обжина'ли,10773,82763,82764,82765,
43060,imperfective,обожраться,обжира'йся,обжира'йтесь,обжира'лся,обжира'лась,обжира'лось,обжира'лись,10774,82766,82767,,
43062,imperfective,обжу'лить,обжу'ливай,обжу'ливайте,обжу'ливал,обжу'ливала,обжу'ливало,обжу'ливали,10775,82768,82769,82770,
43064,imperfective,обзвони'ть,обзва'нивай,обзва'нивайте,обзва'нивал,обзва'нивала,обзва'нивало,обзва'нивали,10776,82771,82772,82773,
43065,imperfective,оби'ться,обива'йся,обива'йтесь,обива'лся,обива'лась,обива'лось,обива'лись,10777,82774,82775,,
43070,imperfective,обколо̀ть,обка'лывай,обка'лывайте,обка'лывал,обка'лывала,обка'лывало,обка'лывали,10778,82776,82777,82778,
43071,imperfective,обколо̀ться,обка'лывайся,обка'лывайтесь,обка'лывался,обка'лывалась,обка'лывалось,обка'лывались,10779,82779,82780,,
43072,imperfective,"обка'пать;обкопа'ть",обка'пывай,обка'пывайте,обка'пывал,обка'пывала,обка'пывало,обка'пывали,10780,82781,82782,82783,
43073,imperfective,обкормить,обка'рмливай,обка'рмливайте,обка'рмливал,обка'рмливала,обка'рмливало,обка'рмливали,10781,82784,82785,82786,
43075,imperfective,"обката'ть;обкатѝть",обка'тывай,обка'тывайте,обка'тывал,обка'тывала,обка'тывало,обка'тывали,10782,82787,82788,82789,
43076,imperfective,обкосѝть,обка'шивай,обка'шивайте,обка'шивал,обка'шивала,обка'шивало,обка'шивали,10783,82790,82791,82792,
43078,perfective,корна'ть,обкорна'й,обкорна'йте,обкорна'л,обкорна'ла,обкорна'ло,обкорна'ли,10784,,82793,,
43079,imperfective,обокрасть,обкра'дывай,обкра'дывайте,обкра'дывал,обкра'дывала,обкра'дывало,обкра'дывали,10785,82794,82795,82796,
43080,perfective,-,обкромса'й,обкромса'йте,обкромса'л,обкромса'ла,обкромса'ло,обкромса'ли,10786,,82797,,82798
43081,imperfective,обкурить,обку'ривай,обку'ривайте,обку'ривал,обку'ривала,обку'ривало,обку'ривали,10787,82799,82800,82801,
43082,imperfective,"обкуса'ть;обкусѝть",обку'сывай,обку'сывайте,обку'сывал,обку'сывала,обку'сывало,обку'сывали,10788,82802,82803,82804,
43084,imperfective,обложить,облага'й,облага'йте,облага'л,облага'ла,облага'ло,облага'ли,10399,82805,82806,43083,
43085,imperfective,обла'дить,обла'живай,обла'живайте,обла'живал,обла'живала,обла'живало,обла'живали,10789,82807,82808,82809,
43086,imperfective,обломиться,обла'мывайся,обла'мывайтесь,обла'мывался,обла'мывалась,обла'мывалось,обла'мывались,10790,82810,82811,,
43087,imperfective,обла'пливать,обла'пь,обла'пьте,обла'пил,обла'пила,обла'пило,обла'пили,10791,,82812,,82813
43088,imperfective,облапошить,облапо'шивай,облапо'шивайте,облапо'шивал,облапо'шивала,облапо'шивало,облапо'шивали,10792,82814,82815,82816,
43090,imperfective,облачить,облача'й,облача'йте,облача'л,облача'ла,облача'ло,облача'ли,10400,82817,82818,82819,
43091,imperfective,облачиться,облача'йся,облача'йтесь,облача'лся,облача'лась,облача'лось,облача'лись,10793,82820,82821,,
43095,imperfective,облезть,облеза'й,облеза'йте,облеза'л,облеза'ла,облеза'ло,облеза'ли,10794,82822,82823,82824,
43096,imperfective,облечь,облека'й,облека'йте,облека'л,облека'ла,облека'ло,облека'ли,10795,82825,82826,82827,
43097,imperfective,облечься,облека'йся,облека'йтесь,облека'лся,облека'лась,облека'лось,облека'лись,10796,82828,82829,,
43099,imperfective,облепить,облепля'й,облепля'йте,облепля'л,облепля'ла,облепля'ло,облепля'ли,10797,82830,82831,82832,
43101,perfective,-,облеси',облеси'те,облеси'л,облеси'ла,облеси'ло,облеси'ли,10798,,82833,,82834
43106,imperfective,,облиня'й,облиня'йте,облиня'л,облиня'ла,облиня'ло,облиня'ли,10799,,82835,,
43109,imperfective,облицевать,облицо'вывай,облицо'вывайте,облицо'вывал,облицо'вывала,облицо'вывало,облицо'вывали,10800,82836,82837,82838,
43112,perfective,-,облобыза'й,облобыза'йте,облобыза'л,облобыза'ла,облобыза'ло,облобыза'ли,10801,,82839,,
43113,perfective,-,облобыза'йся,облобыза'йтесь,облобыза'лся,облобыза'лась,облобыза'лось,облобыза'лись,10802,,82840,,
43116,imperfective,облупить,облу'пливай,облу'пливайте,облу'пливал,облу'пливала,облу'пливало,облу'пливали,10803,82841,82842,82843,
43117,imperfective,облупиться,облу'пливайся,облу'пливайтесь,облу'пливался,облу'пливалась,облу'пливалось,облу'пливались,10804,82844,82845,,
43118,imperfective,облучи'ть,облуча'й,облуча'йте,облуча'л,облуча'ла,облуча'ло,облуча'ли,10805,82846,82847,82848,
43122,imperfective,обмазать,обма'зывай,обма'зывайте,обма'зывал,обма'зывала,обма'зывало,обма'зывали,10806,82849,82850,82851,
43123,imperfective,обма'заться,обма'зывайся,обма'зывайтесь,обма'зывался,обма'зывалась,обма'зывалось,обма'зывались,10807,82852,82853,,
43124,imperfective,обмакнуть,обма'кивай,обма'кивайте,обма'кивал,обма'кивала,обма'кивало,обма'кивали,10808,82854,82855,82856,
43128,imperfective,обмануться,обма'нывайся,обма'нывайтесь,обма'нывался,обма'нывалась,обма'нывалось,обма'нывались,10809,82857,82858,,
43129,imperfective,обмара'ть,обма'рывай,обма'рывайте,обма'рывал,обма'рывала,обма'рывало,обма'рывали,10810,82859,82860,82861,
43130,imperfective,обмота'ться,обма'тывайся,обма'тывайтесь,обма'тывался,обма'тывалась,обма'тывалось,обма'тывались,10811,82862,82863,,
43131,imperfective,"обмаха'ть; обмахну'ть",обма'хивай,обма'хивайте,обма'хивал,обма'хивала,обма'хивало,обма'хивали,10812,82864,82865,82866,
43133,imperfective,обмёрзнуть,обмерза'й,обмерза'йте,обмерза'л,обмерза'ла,обмерза'ло,обмерза'ли,10813,82867,82868,,
43134,imperfective,обме́рять,обме'ривай,обме'ривайте,обме'ривал,обме'ривала,обме'ривало,обме'ривали,10814,82869,82870,82871,
43135,imperfective,обметать,,,,,,,14016,82872,82873,82874,
43136,imperfective,обмя'ть,обмина'й,обмина'йте,обмина'л,обмина'ла,обмина'ло,обмина'ли,10815,82875,82876,82877,
43137,imperfective,обмя'ться,обмина'йся,обмина'йтесь,обмина'лся,обмина'лась,обмина'лось,обмина'лись,10816,82878,82879,,
43138,imperfective,обмозговать,обмозго'вывай,обмозго'вывайте,обмозго'вывал,обмозго'вывала,обмозго'вывало,обмозго'вывали,10817,82880,82881,82882,
43139,imperfective,обмолотить,обмола'чивай,обмола'чивайте,обмола'чивал,обмола'чивала,обмола'чивало,обмола'чивали,10818,82883,82884,82885,
43144,perfective,обма'чивать,обмочи',обмочи'те,обмочи'л,обмочи'ла,обмочи'ло,обмочи'ли,10819,,82886,,82887
43145,perfective,,обмочи'сь,обмочи'тесь,обмочи'лся,обмочи'лась,обмочи'лось,обмочи'лись,10820,,82888,,
43146,perfective,обмундиро'вывать,обмундиру'й,обмундиру'йте,обмундирова'л,обмундирова'ла,обмундирова'ло,обмундирова'ли,10821,,82889,,82890
43147,perfective,обмундиро'вываться,обмундиру'йся,обмундиру'йтесь,обмундирова'лся,обмундирова'лась,обмундирова'лось,обмундирова'лись,10822,,82891,,
43149,imperfective,обмурова'ть,обмуро'вывай,обмуро'вывайте,обмуро'вывал,обмуро'вывала,обмуро'вывало,обмуро'вывали,10823,82892,82893,82894,
43150,imperfective,обму'слить,обму'сливай,обму'сливайте,обму'сливал,обму'сливала,обму'сливало,обму'сливали,10824,82895,82896,82897,
43152,imperfective,обмы'ться,обмыва'йся,обмыва'йтесь,обмыва'лся,обмыва'лась,обмыва'лось,обмыва'лись,10825,82898,82899,,
43157,perfective,обна'шиваться,обноси'сь,обноси'тесь,обноси'лся,обноси'лась,обноси'лось,обноси'лись,10826,,82900,,
43161,imperfective,обобществи'ть,обобществля'й,обобществля'йте,обобществля'л,обобществля'ла,обобществля'ло,обобществля'ли,10827,82901,82902,82903,
43163,imperfective,обогатиться,обогаща'йся,обогаща'йтесь,обогаща'лся,обогаща'лась,обогаща'лось,обогаща'лись,10828,82904,82905,,
43164,imperfective,обоготвори'ть,обоготворя'й,обоготворя'йте,обоготворя'л,обоготворя'ла,обоготворя'ло,обоготворя'ли,10829,82906,82907,82908,
43167,imperfective,обогреть,обогрева'й,обогрева'йте,обогрева'л,обогрева'ла,обогрева'ло,обогрева'ли,10830,82909,82910,82911,
43168,imperfective,обогреться,обогрева'йся,обогрева'йтесь,обогрева'лся,обогрева'лась,обогрева'лось,обогрева'лись,10831,82912,82913,,
43173,imperfective,ободриться,ободря'йся,ободря'йтесь,ободря'лся,ободря'лась,ободря'лось,ободря'лись,10832,82914,82915,,
43178,imperfective,обожествить,обожествля'й,обожествля'йте,обожествля'л,обожествля'ла,обожествля'ло,обожествля'ли,10833,82916,82917,82918,
43183,perfective,,оболги',оболги'те,оболга'л,оболгала',оболга'ло,оболга'ли,10834,,82919,,82920
